@relation camel_Add_LSTM_metric-weka.filters.unsupervised.attribute.Remove-R1

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute 'Modify Files' numeric
@attribute Directories numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute 'LSTM C.E.' numeric
@attribute bug {1,0}

@data
86,86,0,2,3,3,6,3,15.64123,0
90,90,0,2,2,1,2,2,17.961117,0
70,68,2,2,1,1,4,4,12.075789,0
2,1,1,0,1,1,18,2,3.573198,0
8,4,4,2,2,1,21,10,3.868143,0
5,5,0,0,1,1,2,1,4.026563,0
7986,1957,6029,904,309,293,2497,1046,12.616891,0
21,13,8,7,6,6,36,25,4.926469,1
70,70,0,1,1,1,1,1,13.84212,0
36,25,11,1,1,1,4,3,5.332803,0
25,2,23,0,2,2,49,16,3.792207,0
32,16,16,5,4,2,9,8,4.188353,0
30,21,9,3,2,2,7,4,7.078956,0
6,3,3,0,1,1,4,2,3.608491,0
4,2,2,0,1,1,18,8,3.756118,0
2,1,1,0,1,1,6,4,3.610999,0
22,20,2,4,1,1,9,2,4.55141,0
2,1,1,0,1,1,16,4,3.56701,0
13,6,7,1,1,1,7,2,4.185029,0
67,42,25,3,2,1,2,2,8.247376,1
17,17,0,1,1,1,6,1,4.347879,0
214,109,105,20,5,5,11,9,15.359754,1
56,51,5,3,2,1,69,14,14.314026,0
39,38,1,0,7,7,7,7,7.709245,0
5,2,3,0,2,2,12,6,3.896044,0
209,95,114,1,2,2,17,6,11.512585,0
59,19,40,3,4,2,25,4,4.890266,0
22,16,6,2,2,1,6,4,4.805599,0
439,240,199,37,4,2,34,11,16.514488,0
4,2,2,0,1,1,4,1,3.62787,0
124,124,0,2,2,1,2,2,19.601416,1
31,27,4,4,1,1,24,6,5.348724,0
28,25,3,4,1,1,1,1,4.857744,0
166,166,0,1,1,1,4,3,16.865084,0
5,3,2,0,1,1,3,1,3.573198,0
245,142,103,11,3,3,28,16,17.523502,0
241,122,119,14,3,1,106,17,15.183566,0
20,10,10,1,1,1,4,2,4.276639,0
36,20,16,3,2,2,32,13,4.851029,0
10,9,1,2,1,1,9,3,3.922358,0
305,132,173,3,6,5,124,40,16.109911,0
558,546,12,3,6,5,22,10,19.038731,0
169,80,89,6,1,1,36,7,17.528601,0
34,16,18,3,2,2,53,10,4.419106,0
5520,4195,1325,30,20,3,68,21,17.765755,1
26,18,8,2,1,1,6,3,5.514866,0
18,15,3,2,3,1,21,7,4.533469,0
11,2,9,2,1,1,17,3,3.573198,0
43,40,3,3,3,1,5,3,11.868998,0
8,8,0,1,1,1,8,4,3.878613,0
3,2,1,0,1,1,43,13,3.595643,0
6,6,0,0,2,1,14,13,3.851936,0
47,38,9,4,5,4,54,15,5.987141,0
7,6,1,2,3,1,11,4,3.852252,0
24,22,2,0,2,2,6,2,5.024386,0
13,8,5,2,3,2,11,3,4.017083,0
8,8,0,0,1,1,6,3,3.797084,0
319,319,0,3,3,1,3,3,18.300968,0
103,73,30,4,1,1,2,1,14.655106,1
11,5,6,1,2,1,8,8,4.220979,0
62,41,21,4,1,1,8,5,10.638107,0
30,14,16,9,2,2,33,14,5.998346,0
5,3,2,0,1,1,2,1,3.614811,0
21,18,3,2,3,2,32,7,4.805828,0
26,16,10,1,1,1,1,1,4.200739,0
13,5,8,0,3,1,10,8,3.877416,0
3,2,1,0,2,2,15,6,3.58614,0
234,234,0,4,4,1,10,8,19.944359,0
276,249,27,11,9,3,46,9,20.127468,0
10,9,1,0,1,1,86,13,4.239946,0
64,35,29,3,1,1,11,4,7.869658,0
102,45,57,13,6,2,13,12,10.470649,1
2,1,1,0,1,1,18,6,3.56701,0
4,4,0,1,1,1,15,2,3.911805,0
109,68,41,9,2,2,40,11,12.70251,0
174,154,20,10,11,1,20,15,17.548594,1
584,432,152,8,4,1,21,11,16.882681,0
11,11,0,1,1,1,12,5,3.970018,0
14,11,3,2,1,1,6,1,5.535205,0
446,315,131,17,24,8,319,105,18.805887,0
2,1,1,0,1,1,4,3,3.59834,0
10,1,9,2,1,1,16,5,3.610999,0
6,3,3,0,1,1,3,2,3.608491,0
52,43,9,11,3,2,15,5,7.539167,0
16,16,0,0,2,2,4,3,4.884863,0
48,24,24,1,2,1,15,4,5.535665,0
11,5,6,1,1,1,2,1,3.773201,0
19,19,0,3,1,1,24,7,4.929098,0
522,522,0,7,7,2,7,7,21.411518,1
138,73,65,5,2,1,3,3,15.495656,0
4,2,2,1,1,1,2,1,3.56701,0
73,47,26,5,7,1,17,7,11.52103,0
2,1,1,0,1,1,12,5,3.545719,0
78,4,74,13,6,6,158,38,3.789538,0
7,7,0,1,2,2,9,5,4.164654,1
47,47,0,2,3,1,7,4,12.370567,0
665,665,0,8,8,1,8,8,18.023874,0
19,17,2,3,1,1,25,5,4.825004,0
145,93,52,10,1,1,80,7,15.10076,0
52,31,21,7,4,3,16,11,5.723756,0
25,17,8,0,2,2,5,3,6.001165,0
103,99,4,5,6,5,166,35,16.962898,0
23,22,1,0,1,1,2,1,4.59526,0
28,22,6,1,2,2,17,7,5.179177,0
68,61,7,7,6,2,12,6,12.373671,0
345,345,0,4,4,2,33,14,18.008966,0
20,18,2,3,1,1,1,1,5.115536,1
61,14,47,0,2,2,25,6,4.502021,0
2,1,1,0,1,1,13,7,3.56701,0
20,16,4,3,1,1,11,5,5.10838,0
8,6,2,1,2,2,11,2,3.899886,0
51,29,22,2,4,2,16,9,6.518763,0
6,3,3,0,1,1,6,4,3.933694,0
19,17,2,11,1,1,4,3,3.798922,0
30,18,12,1,1,1,1,1,4.927521,1
7,6,1,0,2,1,34,3,3.754372,0
12,9,3,1,2,2,6,3,4.754933,0
7,3,4,1,1,1,16,7,3.830658,0
39,37,2,6,3,2,15,3,5.884851,1
10,5,5,1,1,1,13,4,3.685,0
2,1,1,0,1,1,6,2,3.56701,0
3123,2931,192,48,49,14,79,67,18.116186,0
157,150,7,10,7,4,209,35,18.922365,0
17,17,0,1,1,1,12,5,5.550682,0
4,2,2,0,2,2,4,4,3.691302,0
11,4,7,3,1,1,3,1,3.712688,0
92,45,47,1,3,3,72,16,6.104273,0
8,5,3,4,1,1,14,8,4.041197,1
5,3,2,1,2,1,6,4,3.849482,0
14,1,13,0,1,1,11,4,3.722078,1
2,1,1,0,1,1,21,5,3.56701,0
12,11,1,1,3,1,12,6,4.021214,0
7,5,2,0,1,1,8,3,3.85269,0
2,1,1,0,1,1,2,2,3.595643,0
221,220,1,3,6,4,6,6,16.216269,1
127,56,71,12,2,2,14,4,12.048741,0
46,43,3,4,2,1,7,4,7.578787,0
2,1,1,0,1,1,3,1,3.56701,0
22,14,8,2,1,1,11,6,4.388728,0
4,3,1,2,1,1,1,1,3.669899,1
33,32,1,5,3,1,31,15,5.841029,0
158,158,0,1,1,1,1,1,16.535986,0
50,47,3,3,2,1,5,4,8.345706,0
2938,1754,1184,20,24,10,398,109,17.832684,1
204,186,18,4,3,2,6,3,15.833886,0
6,4,2,1,1,1,6,2,3.780836,0
100,51,49,7,3,2,12,3,11.370379,0
78,48,30,7,3,2,13,6,11.906881,0
2,1,1,0,1,1,2,1,3.833946,1
4,2,2,1,1,1,2,2,3.750153,0
1,1,0,0,1,1,3,2,3.498239,0
12,7,5,1,2,2,8,5,4.299745,0
58,52,6,2,1,1,1,1,7.419601,0
23,18,5,2,3,2,18,6,4.571602,0
2,1,1,0,1,1,23,8,3.56701,0
30,20,10,0,2,1,14,6,4.567147,0
99,41,58,8,7,2,26,16,11.688167,0
401,344,57,14,9,2,30,16,18.553225,0
2,1,1,0,1,1,13,6,3.610999,0
8,2,6,1,1,1,2,1,3.616924,0
28,11,17,1,1,1,5,3,4.291787,0
12,10,2,1,1,1,5,5,4.342739,0
5,2,3,1,2,1,13,5,3.622479,0
17,16,1,3,1,1,2,2,7.112803,0
41,41,0,1,1,1,2,1,5.577857,0
11,9,2,4,1,1,5,2,4.271346,1
2,1,1,0,1,1,8,4,3.610999,0
675,675,0,7,7,1,37,18,20.209631,0
14,7,7,0,7,3,14,14,4.103166,0
12,6,6,2,4,2,72,29,4.788991,0
51,39,12,5,2,2,8,5,6.824709,1
912,912,0,12,12,3,22,12,20.331669,0
1341,1341,0,10,10,4,89,38,17.593994,0
651,651,0,6,6,1,6,6,18.864456,1
24,12,12,3,3,2,13,6,4.323349,0
31,18,13,2,2,1,15,6,4.777225,0
53,52,1,1,2,1,3,3,13.040847,0
2,1,1,0,1,1,18,6,3.849272,0
164,160,4,11,6,5,11,6,17.536713,1
25,16,9,2,1,1,7,1,4.994429,1
114,108,6,10,4,3,56,14,18.344833,1
199,86,113,11,4,3,25,8,15.86303,0
83,76,7,2,3,1,15,7,14.622987,0
27,25,2,2,5,2,64,18,4.565483,0
6,3,3,0,2,1,13,7,3.804926,0
11,11,0,0,2,1,4,2,3.977421,0
9,9,0,0,2,2,11,10,3.818923,0
39,25,14,5,3,1,21,10,5.843682,0
4,2,2,0,1,1,2,2,3.573198,0
3,2,1,1,1,1,3,2,3.686099,0
71,42,29,5,4,4,9,5,6.848389,0
167,84,83,14,6,3,52,22,16.48033,0
11,6,5,2,3,3,9,3,4.153135,0
755,562,193,23,14,8,65,29,18.025724,0
10,4,6,0,2,1,13,2,3.864164,0
6,3,3,2,1,1,45,11,3.90103,0
4,2,2,1,1,1,17,7,3.50887,0
305,303,2,14,11,8,84,24,17.819059,0
2,1,1,0,1,1,1,1,3.545719,0
138,138,0,1,1,1,1,1,16.596895,0
58,58,0,5,4,4,28,16,9.952518,1
2,1,1,0,1,1,2,1,3.56701,0
560,340,220,96,2,1,41,7,16.935484,0
837,807,30,15,8,4,31,12,17.796665,1
92,64,28,0,6,6,12,10,6.420599,0
7,5,2,1,1,1,26,4,3.859718,0
7,5,2,1,1,1,13,5,3.974581,0
35,34,1,1,2,2,8,6,11.086214,0
3,1,2,0,1,1,7,4,3.56701,0
10,5,5,2,1,1,2,1,4.049961,0
77,39,38,17,6,2,11,10,10.248917,0
71,45,26,5,3,2,55,13,12.181249,0
238,132,106,37,3,1,43,15,17.849384,0
70,35,35,10,23,18,115,63,10.420403,0
11,1,10,1,1,1,3,3,3.577736,0
6,3,3,1,1,1,2,1,3.629684,0
4,4,0,0,1,1,10,4,3.719775,0
10,7,3,0,2,1,9,7,4.164604,0
140,138,2,3,2,1,3,2,17.177134,0
9,6,3,0,1,1,2,1,3.939873,1
24,5,19,5,1,1,16,5,3.810078,0
79,75,4,1,2,1,6,5,14.168112,0
130,101,29,10,6,3,47,12,15.327707,0
58,29,29,11,1,1,2,1,4.877556,0
196,78,118,11,8,6,33,26,13.891243,0
5,3,2,0,1,1,14,5,3.769326,0
803,271,532,10,1,1,2,1,15.483699,0
2,1,1,0,1,1,2,2,3.556104,0
329,143,186,27,8,3,113,37,17.629389,0
2,1,1,0,1,1,3,3,3.573198,0
36,18,18,1,1,1,11,6,13.857298,0
7,4,3,1,2,2,51,16,3.770662,0
28,18,10,4,2,1,7,3,4.186952,1
6,3,3,0,1,1,38,2,3.608491,0
8,7,1,2,1,1,3,2,3.934768,0
27,24,3,2,2,1,7,2,4.793501,0
15,9,6,2,1,1,6,3,4.031957,0
198,83,115,33,52,19,407,232,12.764047,1
327,171,156,11,7,1,145,33,19.14537,0
12,6,6,4,1,1,2,2,3.769081,0
18,7,11,2,3,2,17,12,4.244343,0
4,2,2,1,1,1,7,3,3.554135,1
76,74,2,7,2,2,8,6,6.655945,0
15,6,9,1,1,1,2,2,3.739209,0
14,7,7,3,4,3,14,11,4.357878,0
7,4,3,1,2,1,20,10,3.731007,0
107,53,54,0,1,1,2,2,10.899302,0
2,1,1,0,1,1,2,2,3.498239,0
38,16,22,7,1,1,4,2,5.401418,0
114,78,36,10,7,3,26,10,12.835364,0
6,5,1,0,1,1,2,2,4.416552,0
129,100,29,3,3,2,84,20,17.188971,0
13,9,4,2,3,3,25,9,4.331441,0
100,40,60,18,9,6,130,45,6.486993,0
6,3,3,1,1,1,7,3,4.233007,0
23,17,6,3,2,1,29,7,4.528632,1
6,3,3,0,3,1,18,11,3.744413,0
15,15,0,0,1,1,2,1,4.828626,0
1307,658,649,141,126,115,1000,520,16.767809,0
20,11,9,0,1,1,38,8,4.8968,0
24,18,6,6,1,1,27,6,6.590176,0
12,6,6,0,6,6,18,12,3.754599,0
5,4,1,0,1,1,4,2,3.761373,0
49,14,35,14,5,5,108,44,4.88464,0
35,3,32,4,3,2,13,7,3.715865,0
4,2,2,0,2,2,9,7,3.686099,0
64,57,7,13,3,2,22,7,6.921902,0
8,5,3,3,1,1,9,5,3.825224,0
2,1,1,0,1,1,5,3,3.56701,0
38,32,6,2,4,3,38,9,6.076219,0
23,12,11,3,1,1,28,8,4.412127,0
2,1,1,0,1,1,5,2,3.498239,0
5,5,0,0,2,2,48,8,4.008858,0
3,3,0,0,1,1,5,4,3.801699,0
1140,1140,0,24,24,7,35,32,20.380205,1
3,3,0,1,1,1,1,1,3.985048,0
41,18,23,2,2,2,43,17,5.404375,0
13,9,4,2,1,1,1,1,4.449397,0
81,15,66,11,4,2,8,8,5.675285,0
60,30,30,6,4,2,13,4,8.49645,0
25,10,15,1,1,1,6,3,4.402275,0
8,8,0,6,1,1,9,2,4.72683,0
62,23,39,3,1,1,8,2,7.548115,0
67,50,17,8,6,4,50,13,7.941874,0
2,1,1,0,1,1,8,3,3.595643,0
2,1,1,0,1,1,3,2,3.59834,0
238,238,0,5,5,2,5,5,20.336187,1
18,17,1,1,1,1,2,1,6.625163,0
4,3,1,0,1,1,8,2,3.744048,0
353,178,175,4,3,2,26,18,17.525202,0
2,1,1,0,1,1,8,4,3.610999,0
2,1,1,0,1,1,12,4,3.722078,0
84,72,12,5,6,6,14,10,10.233404,0
13,6,7,0,1,1,8,2,3.908764,0
60,30,30,4,4,2,20,12,5.46604,0
52,38,14,2,6,5,124,6,6.633404,0
107,97,10,7,4,1,9,5,12.859624,0
93,47,46,17,8,3,18,11,13.969796,1
35,27,8,7,1,1,10,2,11.054936,0
9,4,5,3,1,1,19,4,3.706223,0
14,6,8,0,2,2,56,11,4.618082,0
4,2,2,0,2,1,10,5,3.622479,0
22,21,1,2,2,1,22,11,4.598382,0
6,3,3,0,3,3,22,8,3.804137,0
3,2,1,0,1,1,17,5,4.015568,0
80,75,5,1,3,2,8,7,14.168111,0
32,24,8,1,1,1,3,1,5.106787,0
30,14,16,1,3,1,7,4,4.646019,0
30,17,13,1,1,1,2,2,5.49595,0
7,3,4,0,2,1,15,6,3.966285,0
4,2,2,0,1,1,8,5,3.833946,0
582,361,221,29,18,11,33,30,14.864508,0
5,2,3,1,1,1,6,3,3.595252,0
2,1,1,0,1,1,18,7,3.56701,0
61,46,15,6,8,4,54,20,7.671679,1
4,2,2,0,1,1,5,3,3.809915,0
24,12,12,3,1,1,8,6,4.845473,0
1640,1640,0,22,22,5,23,23,21.810354,1
9,9,0,0,3,3,8,4,4.062647,1
2,1,1,0,1,1,1,1,3.590871,0
51,20,31,8,3,3,14,7,4.513456,0
43,42,1,2,1,1,16,6,7.582324,0
237,129,108,16,5,3,68,21,14.760794,0
188,143,45,10,9,4,9,9,16.017027,0
140,75,65,6,1,1,5,1,13.343687,0
30,16,14,0,1,1,2,2,4.50156,0
4,2,2,0,1,1,20,5,3.56701,0
4,2,2,0,1,1,3,2,3.761373,0
2,2,0,1,1,1,1,1,3.833946,1
23,23,0,2,1,1,3,1,5.411468,0
51,29,22,7,2,2,74,13,11.234181,0
72,72,0,1,1,1,1,1,14.96336,0
425,275,150,24,1,1,1,1,9.538908,0
13,7,6,2,2,2,5,4,4.033393,0
21,8,13,4,1,1,9,3,4.126836,0
8,4,4,0,2,1,8,2,4.001083,0
31,16,15,2,2,2,4,2,4.352805,0
39,38,1,1,2,1,6,3,11.54269,0
5,5,0,0,1,1,20,6,3.743273,0
100,86,14,8,5,3,37,17,9.643023,0
17,16,1,3,2,2,20,7,4.316262,0
2,1,1,0,1,1,1,1,3.722078,0
96,77,19,7,4,1,31,5,16.501234,0
759,759,0,24,24,12,134,24,20.474142,0
656,626,30,14,7,2,11,7,17.259947,0
3,3,0,0,1,1,6,2,3.545719,0
6,4,2,0,2,1,5,4,3.619871,0
1065,969,96,39,26,4,38,28,23.836218,1
2768,2582,186,38,48,24,62,55,20.223146,1
24,11,13,2,3,1,8,3,4.558395,0
3034,3034,0,42,42,6,42,42,18.705133,0
8,5,3,0,2,1,7,2,3.892911,0
2336,1818,518,14,18,9,397,103,18.82362,0
33,22,11,4,3,3,14,13,7.436816,0
61,32,29,8,19,14,52,31,6.212759,1
246,155,91,13,4,2,58,15,15.552297,0
6,4,2,1,1,1,3,3,3.841328,0
4,2,2,0,1,1,8,5,3.595643,0
49,48,1,5,4,3,60,18,9.291228,0
64,45,19,10,8,3,114,61,8.121052,0
2,1,1,0,1,1,20,5,3.56701,0
8,4,4,0,2,1,10,6,3.725232,0
90,81,9,6,5,2,17,5,17.300337,0
714,449,265,13,4,1,27,6,16.514139,0
204,186,18,10,8,5,29,12,14.410428,0
19,19,0,10,1,1,26,5,5.411689,0
15,15,0,2,2,2,11,4,4.103703,0
72,68,4,6,1,1,53,8,15.045885,0
261,251,10,6,5,1,17,16,16.698816,0
66,59,7,7,3,2,22,6,11.999276,1
172,162,10,2,2,2,25,7,15.777786,0
432,388,44,18,5,2,10,6,18.093773,1
62,31,31,1,1,1,4,2,15.467104,0
202,192,10,10,3,3,6,3,18.930185,1
838,838,0,9,9,2,9,9,19.497641,0
176,140,36,12,6,1,6,6,21.16897,0
43,30,13,2,1,1,1,1,5.692437,0
4,2,2,0,1,1,4,1,3.48141,0
24,17,7,4,4,2,51,16,5.748686,0
5,5,0,0,1,1,12,2,4.743793,0
2,1,1,0,1,1,8,3,3.573219,0
102,99,3,1,2,1,2,2,16.643812,0
24,21,3,2,3,3,15,6,5.584037,0
14,6,8,1,1,1,3,1,4.085529,0
35,18,17,7,17,3,29,28,4.474984,0
3,2,1,0,1,1,4,1,3.891847,0
44,33,11,10,3,2,10,4,7.220937,0
4,2,2,0,2,2,7,6,3.904131,0
129,96,33,11,4,3,47,14,16.20993,0
14,5,9,0,1,1,2,2,3.686099,0
107,78,29,15,2,1,13,4,15.127022,0
17,9,8,1,1,1,2,1,3.98782,0
2,1,1,0,1,1,8,3,3.498239,0
2,1,1,0,1,1,9,3,3.56701,0
33,31,2,3,2,1,7,3,7.15942,0
4,3,1,0,1,1,7,2,3.715746,0
28,26,2,5,3,2,14,11,4.784006,0
2,1,1,0,1,1,7,3,3.545719,0
12,12,0,1,1,1,38,11,4.703554,0
5,5,0,0,1,1,7,4,3.794531,0
10,5,5,0,2,2,62,10,3.812066,0
2,1,1,0,1,1,4,2,3.56701,0
80,80,0,1,3,2,39,9,13.856136,0
9,7,2,0,2,2,10,7,4.281419,0
24,19,5,3,2,2,87,26,5.19745,0
1958,1119,839,124,50,50,700,257,17.375744,0
15,2,13,5,1,1,10,5,3.686099,0
6,3,3,0,1,1,2,1,3.608491,0
69,40,29,2,1,1,7,2,9.80888,0
36,17,19,5,3,1,50,11,5.80406,0
24,20,4,4,2,1,4,3,5.22069,0
12,6,6,4,1,1,1,1,3.769081,0
37,33,4,1,3,2,6,3,10.162935,0
1,1,0,0,1,1,29,8,3.48141,0
425,83,342,6,2,1,32,7,12.190219,0
2,1,1,0,1,1,2,2,3.58614,0
422,422,0,6,6,2,6,6,20.026731,0
50,48,2,9,2,1,11,4,10.369451,1
91,61,30,6,5,1,9,5,16.65156,0
14,7,7,3,1,1,11,4,4.614207,0
185,93,92,8,3,3,22,7,15.873056,0
81,81,0,2,2,1,6,5,16.547531,1
91,40,51,11,1,1,19,5,12.568773,0
5,4,1,2,1,1,2,1,3.858424,0
6,3,3,0,1,1,3,2,3.610999,0
2,1,1,1,1,1,4,3,3.56701,0
33,11,22,10,1,1,28,4,4.40611,0
6,3,3,0,2,1,20,8,3.777617,0
6,6,0,1,1,1,7,1,3.786016,0
188,139,49,21,6,1,13,9,17.377371,0
57,57,0,2,2,1,4,2,13.783453,0
24,19,5,6,2,1,5,4,5.11692,0
38,29,9,4,2,1,8,5,5.312594,1
66,65,1,2,2,2,66,6,13.33489,0
2,1,1,0,1,1,2,1,3.802108,0
28,27,1,2,2,1,31,3,5.401327,0
45,24,21,11,5,2,8,8,4.78258,0
26,20,6,1,1,1,5,4,4.750359,0
19,17,2,1,3,3,27,17,4.93238,0
4,1,3,1,1,1,50,12,3.59834,0
99,46,53,7,3,2,6,3,7.90371,1
30,21,9,4,3,1,10,3,4.883398,0
6,3,3,1,1,1,6,2,3.890091,0
3,2,1,1,1,1,5,3,3.686099,0
66,19,47,11,6,6,135,29,5.08838,0
5,4,1,0,1,1,6,5,3.82378,0
12,12,0,0,2,1,36,13,5.058395,0
11,10,1,0,5,4,29,12,4.102986,0
37,17,20,7,2,1,15,8,4.244241,0
10,5,5,0,5,2,21,16,3.96117,0
4,4,0,0,1,1,1,1,3.795522,0
2,1,1,0,1,1,12,6,3.56701,0
44,10,34,22,1,1,2,2,4.00281,0
2,1,1,1,1,1,39,13,3.595643,0
233,206,27,18,5,3,33,14,18.063261,1
8,4,4,2,1,1,5,2,3.926198,0
150,142,8,12,7,3,46,13,17.720663,0
6,4,2,1,2,1,98,17,3.784902,0
28,24,4,2,2,2,25,6,8.262149,0
4,3,1,1,1,1,7,2,3.965364,0
5,2,3,1,1,1,2,2,3.56701,0
3,3,0,0,1,1,1,1,3.802963,0
66,66,0,2,2,1,9,4,14.014382,0
2,1,1,0,1,1,9,4,3.56701,0
9,2,7,1,2,2,26,8,3.667614,0
135,28,107,15,8,8,142,39,6.570671,0
259,142,117,45,25,8,328,109,15.333903,0
2,1,1,0,1,1,6,2,3.48141,0
363,363,0,2,2,1,2,2,16.217743,0
475,81,394,147,48,7,100,96,12.294868,0
8,5,3,2,1,1,2,1,3.814385,0
2,1,1,0,1,1,9,4,3.572159,0
413,342,71,21,10,5,75,18,20.040155,0
641,639,2,1,2,1,40,8,16.321863,0
20,5,15,1,2,2,17,6,3.740211,0
3,1,2,1,1,1,4,3,3.56701,0
219,219,0,7,7,2,36,17,19.156641,0
4,2,2,0,1,1,9,4,3.694475,0
291,244,47,29,11,4,70,11,17.64357,0
35,34,1,3,1,1,21,3,6.895382,0
11,11,0,2,1,1,3,1,4.442789,0
10,5,5,0,1,1,16,5,3.848965,0
37,19,18,0,6,6,18,11,5.977661,0
246,184,62,6,6,2,16,9,18.502989,0
60,23,37,3,2,2,7,3,5.481034,0
10,5,5,1,3,1,6,6,3.815214,0
2,1,1,0,1,1,2,1,3.742261,0
8,8,0,0,1,1,8,5,3.828269,0
180,167,13,5,5,2,14,11,19.840277,0
69,69,0,8,3,3,20,7,11.509048,1
42,15,27,4,2,1,15,6,5.044888,0
1,1,0,0,1,1,2,2,3.48141,0
322,124,198,10,7,3,18,9,16.69705,0
83,25,58,3,17,9,49,22,5.358141,0
69,62,7,9,3,1,6,4,10.811243,0
2,2,0,0,2,1,6,6,3.686099,0
1109,1109,0,9,9,2,66,14,18.042387,0
4,2,2,0,2,2,16,5,3.524582,0
2,1,1,0,1,1,5,4,3.56701,0
188,108,80,22,1,1,22,7,17.106367,0
10,10,0,1,1,1,12,4,3.967441,0
79,72,7,4,7,4,8,8,12.470796,0
28,24,4,0,4,4,13,8,4.605246,0
5,3,2,0,1,1,38,12,3.978748,0
1038,1038,0,8,8,3,39,20,16.388344,1
610,305,305,124,27,27,121,66,12.07932,1
37,9,28,10,7,1,22,7,3.86526,0
2,1,1,0,1,1,21,5,3.722078,0
393,347,46,40,10,6,88,55,19.103092,0
24,23,1,2,1,1,20,5,5.68708,0
6,5,1,0,1,1,20,9,3.892556,0
7,4,3,2,1,1,13,4,3.982744,0
102,71,31,5,6,3,21,6,13.555019,1
6,3,3,1,1,1,5,2,3.780913,0
6,3,3,0,3,3,10,8,3.744413,0
2,1,1,0,1,1,3,2,3.59834,0
3,2,1,1,1,1,2,1,3.802108,0
10,7,3,0,1,1,11,6,3.928826,0
8,5,3,0,1,1,31,7,3.994934,0
136,112,24,9,4,2,23,5,20.327904,0
142,67,75,8,4,1,8,4,12.24201,0
2,1,1,0,1,1,6,1,3.544344,0
2,1,1,0,1,1,8,5,3.56701,0
4502,4502,0,82,82,11,85,83,18.310963,1
2,1,1,0,1,1,1,1,3.545719,0
74,74,0,1,1,1,1,1,11.801109,0
39,24,15,1,2,2,4,3,6.266482,1
523,432,91,44,35,30,185,101,12.128461,0
8,4,4,0,3,3,93,19,3.755723,0
28,22,6,2,3,3,14,8,4.955214,0
22,17,5,0,4,2,28,16,5.608401,0
217,79,138,89,1,1,44,11,5.570622,0
3,2,1,1,1,1,2,1,3.512691,1
178,89,89,20,48,20,164,98,14.699739,0
3,2,1,1,1,1,3,2,3.686099,0
2,1,1,0,1,1,8,5,3.610999,0
3110,1571,1539,342,342,326,3221,1312,8.808589,0
3632,199,3433,247,108,105,340,217,13.467461,0
29,15,14,0,1,1,11,4,4.50211,0
150,98,52,6,5,2,12,6,16.915487,0
15,15,0,1,1,1,8,2,4.143685,0
51,38,13,2,1,1,37,7,10.772189,0
9,4,5,1,1,1,3,2,3.728024,0
6,3,3,0,2,1,22,9,3.773619,0
3,2,1,0,1,1,3,3,3.59834,1
18,10,8,2,1,1,11,4,4.989522,0
66,43,23,11,4,3,16,9,7.310229,1
325,150,175,15,7,2,15,9,17.398958,0
8,8,0,0,1,1,6,2,3.797084,0
152,150,2,0,15,1,18,17,15.498354,0
4,2,2,0,2,2,11,9,3.754523,0
151,149,2,9,6,2,74,23,19.063536,0
76,72,4,6,3,3,23,7,13.432023,0
1999,3,1996,2,947,137,3199,2035,3.48141,0
26,26,0,5,3,2,51,8,4.796555,0
21,18,3,0,3,1,12,6,6.474487,0
16,8,8,1,2,2,66,10,4.05246,0
117,58,59,9,2,1,4,2,10.310143,0
38,18,20,2,2,1,43,12,4.447631,0
20,11,9,0,3,3,14,5,5.002832,0
44,38,6,4,2,1,9,2,5.875588,0
165,161,4,4,7,2,85,39,18.023537,0
24,12,12,3,5,2,25,13,4.878948,0
10,6,4,1,2,2,9,3,3.892044,0
4,2,2,1,1,1,18,5,3.573198,0
2,1,1,0,1,1,3,3,3.576326,0
4,4,0,1,1,1,2,1,3.830773,1
13,6,7,0,1,1,8,1,3.786096,0
218,147,71,18,12,6,136,59,14.920509,0
58,26,32,8,3,1,6,6,5.294288,0
136,63,73,10,12,5,165,53,8.544559,0
1,1,0,0,1,1,6,4,3.524582,0
97,53,44,9,4,1,30,11,11.972446,0
35,33,2,0,2,1,5,5,8.889507,0
25,13,12,2,1,1,2,2,5.045873,0
2,1,1,0,1,1,11,4,3.56701,0
2,1,1,0,1,1,2,1,3.545719,0
4,2,2,0,1,1,6,2,3.598787,0
23,5,18,5,1,1,1,1,3.729793,0
4,4,0,0,1,1,4,3,3.76948,0
159,75,84,1,80,6,405,256,11.677528,0
3,2,1,1,1,1,2,2,3.833946,0
426,426,0,5,5,2,30,18,21.395149,0
19,5,14,0,5,1,5,5,3.945458,0
11,11,0,1,1,1,8,4,4.244083,0
13,3,10,4,1,1,8,1,3.833946,0
11,10,1,2,2,2,8,3,4.144619,0
15,15,0,0,1,1,2,1,4.336862,0
3,1,2,1,1,1,1,1,3.609805,0
171,171,0,2,2,1,2,2,16.413424,0
86,68,18,8,6,5,77,28,14.45406,1
12,6,6,0,5,3,27,19,4.014999,0
4,2,2,0,2,1,12,8,3.622479,0
2,1,1,0,1,1,9,3,3.545719,0
27,26,1,2,1,1,2,1,5.813772,0
5,3,2,0,1,1,3,3,3.839615,0
158,70,88,13,4,1,4,4,9.660095,0
